ID;INT;ACT;SOC;SKL;REL;POL;ADD;HEA;OWN;ETH;GEN;AGE;STA;FAM
53d6c1b0e4b02351e88a83da;YES;Eating;YES;;;;;;;YES;;;;
53d6c1b0e4b02351e88a83d4;YES;Eating;YES;;;;;;;YES;;;;
53d6c1b0e4b02351e88a83dc;YES;Eating;YES;;;;;;;YES;;;;
53d6c1b0e4b02351e88a83e0;YES;Eating;YES;;;;;;;YES;;;;
52e81612bcbc57f1066b79f3;YES;Eating;YES;;;;;;;YES;;;;
53d6c1b0e4b02351e88a83d2;YES;Eating;YES;;;;;;;YES;;;;
53d6c1b0e4b02351e88a83de;YES;Eating;YES;;;;;;;YES;;;;
52e81612bcbc57f1066b79ff;YES;Eating;YES;;Islam;;;;;YES;;;;
52e81612bcbc57f1066b79fe;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d16f941735;YES;Eating;YES;;;;;;;;;;;
52e81612bcbc57f1066b79fa;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d10f941735;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe5;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dff3;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dff5;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe2;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dff2;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe1;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe3;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe8;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe9;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe6;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfdf;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe4;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe7;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfea;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfeb;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfed;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfee;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dff4;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfe0;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfdd;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dff6;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfef;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dff0;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dff1;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfde;YES;Eating;YES;;;;;;;YES;;;;
54135bf5e4b08f3d2429dfec;YES;Eating;YES;;;;;;;YES;;;;
52e81612bcbc57f1066b7a06;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d110941735;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbb6;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb7c;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cba7;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cba1;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cba4;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb95;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb89;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb9b;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb98;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbbf;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb79;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbb0;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbb3;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb74;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbaa;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb83;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb8c;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb92;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb8f;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb86;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbb9;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb7f;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbbc;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cb9e;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbc2;YES;Eating;YES;;;;;;;YES;;;;
55a5a1ebe4b013909087cbad;YES;Eating;YES;;;;;;;YES;;;;
52e81612bcbc57f1066b79fd;YES;Eating;YES;;Judaism;;;;;YES;;;;
52e81612bcbc57f1066b79fc;YES;Eating;YES;;Judaism;;;;;YES;;;;
4bf58dd8d48988d112941735;YES;Drinking;YES;;;;;;;;;;;
5283c7b4e4b094cb91ec88d7;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1be941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d152941735;YES;Eating;YES;;;;;;;YES;;;;
52939a8c3cf9994f4e043a35;YES;Eating;YES;;;;;;;YES;;;;
5745c7ac498e5d0483112fdb;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1cd941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d107941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d16b941735;YES;Eating;YES;;;;;;;YES;;;;
5294c7523cf9994f4e043a62;YES;Eating;YES;;;;;;;YES;;;;
52939ae13cf9994f4e043a3b;YES;Eating;YES;;;;;;;YES;;;;
52939a9e3cf9994f4e043a36;YES;Eating;YES;;;;;;;YES;;;;
52939a643cf9994f4e043a33;YES;Eating;YES;;;;;;;YES;;;;
5294c55c3cf9994f4e043a61;YES;Eating;YES;;;;;;;YES;;;;
52939af83cf9994f4e043a3d;YES;Eating;YES;;;;;;;YES;;;;
52939aed3cf9994f4e043a3c;YES;Eating;YES;;;;;;;YES;;;;
52939aae3cf9994f4e043a37;YES;Eating;YES;;;;;;;YES;;;;
52939ab93cf9994f4e043a38;YES;Eating;YES;;;;;;;YES;;;;
5294cbda3cf9994f4e043a63;YES;Eating;YES;;;;;;;YES;;;;
52939ac53cf9994f4e043a39;YES;Eating;YES;;;;;;;YES;;;;
52939ad03cf9994f4e043a3a;YES;Eating;YES;;;;;;;YES;;;;
52939a7d3cf9994f4e043a34;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1f4;YES;Eating;YES;;;;;;;YES;;;;
4eb1bfa43b7b52c0e1adc2e8;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d573558;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1bf941735;YES;Eating;YES;;;;;;;;;;;
4bf58dd8d48988d1c0941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1c3941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1c1941735;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1d9;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d153941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d151941735;YES;Eating;YES;;;;;;;YES;;;;
56aa371ae4b08b9a8d5734ba;YES;Eating;YES;;;;;;;YES;;;;
5744ccdfe4b0c0459246b4d3;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d115941735;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d573529;YES;Eating;YES;;;;;;;YES;;;;
5744ccdfe4b0c0459246b4ca;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1cd;YES;Eating;YES;;;;;;;YES;;;;
52e81612bcbc57f1066b79f7;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1bc;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1c0;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1c4;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1c7;YES;Eating;YES;;;;;;;YES;;;;
5744ccdfe4b0c0459246b4a8;YES;Eating;YES;;;;;;;YES;;;;
52e81612bcbc57f1066b79f9;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1c2941735;YES;Eating;YES;;;;;;;;;;High;
52e81612bcbc57f1066b79f8;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d573508;YES;Drinking,Eating;YES;;;;;;;;;;;
4bf58dd8d48988d1ca941735;YES;Eating;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a04;YES;Eating;YES;;;;;;;YES;;;;
4def73e84765ae376e57713a;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d5734c7;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1c4941735;YES;Eating;YES;;;;;;;;;;;
5293a7563cf9994f4e043a44;YES;Eating;YES;;;;;;;YES;;;;
52e928d0bcbc57f1066b7e9d;YES;Eating;YES;;;;;;;YES;;;;
52e928d0bcbc57f1066b7e9c;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1bd941735;YES;Eating;YES;;;;;;;;;;;
4bf58dd8d48988d1c5941735;YES;Eating;YES;;;;;Vegetarian;;;;;;
4bf58dd8d48988d1c6941735;YES;Eating;YES;;;;;;;YES;;;;
5744ccdde4b0c0459246b4a3;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1ce941735;YES;Eating;YES;;;;;;;;;;High;
56aa371be4b08b9a8d57355a;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1c7941735;YES;Eating;YES;;;;;;;;;;;
4bf58dd8d48988d1dd931735;YES;Eating;YES;;;;;;;;;;;
4bf58dd8d48988d14f941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d150941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d14d941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1db931735;YES;Eating;YES;;;;;;;YES;;;;
5413605de4b0ae91d18581a9;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1cc941735;YES;Eating;YES;;;;;;;;;;;
4bf58dd8d48988d158941735;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1dc931735;YES;Coffee,Eating;YES;;;;;;;;;;;
56aa371be4b08b9a8d573538;YES;Eating;YES;;;;;;;;;;;
57558b36e4b065ecebd306dd;YES;Eating;YES;;;;;;;;;;;
4f04af1f2fb6e1c99f3db0bb;YES;Eating;YES;;;;;;;YES;;;;
530faca9bcbc57f1066bc2f3;YES;Eating;YES;;;;;;;YES;;;;
530faca9bcbc57f1066bc2f4;YES;Eating;YES;;;;;;;YES;;;;
5283c7b4e4b094cb91ec88d8;YES;Eating;YES;;;;;;;YES;;;;
5283c7b4e4b094cb91ec88d9;YES;Eating;YES;;;;;;;YES;;;;
5283c7b4e4b094cb91ec88db;YES;Eating;YES;;;;;;;YES;;;;
5283c7b4e4b094cb91ec88d6;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d573535;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d5734bd;YES;Eating;YES;;;;;;;YES;;;;
5283c7b4e4b094cb91ec88d5;YES;Eating;YES;;;;;;;YES;;;;
5283c7b4e4b094cb91ec88da;YES;Eating;YES;;;;;;;YES;;;;
530faca9bcbc57f1066bc2f2;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1df;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1dc;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d5734bf;YES;Eating;YES;;;;;;;YES;;;;
56aa371be4b08b9a8d5734c1;YES;Eating,Coffee;YES;;;;;;;YES;;;;
5283c7b4e4b094cb91ec88d4;YES;Eating;YES;;;;;;;YES;;;;
58daa1558bbb0b01f18ec1e2;YES;Eating;YES;;;;;;;YES;;;;
52e928d0bcbc57f1066b7e96;YES;Eating;YES;;;;;;;YES;;;;
52e928d0bcbc57f1066b7e9a;YES;Eating;YES;;;;;;;YES;;;;
52e928d0bcbc57f1066b7e9b;YES;Eating;YES;;;;;;;YES;;;;
4bf58dd8d48988d1d3941735;YES;Eating;YES;;Islam;;;Vegetarian;;;;;;
4bf58dd8d48988d14c941735;YES;Eating;YES;;;;;;;;;;;
4bf58dd8d48988d116941735;YES;Drinking;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a0d;YES;Drinking,Tourism;YES;;;;;;;;;;;
56aa371ce4b08b9a8d57356c;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d117941735;YES;Drinking;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a0e;YES;Drinking;YES;;;;;;;;;;High;
4bf58dd8d48988d11e941735;YES;Drinking;YES;;;;;;;;;;High;
4bf58dd8d48988d118941735;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d1d8941735;YES;Drinking;YES;;;;;;;;Gay;;;
4bf58dd8d48988d119941735;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d1d5941735;YES;Drinking;YES;;;;;;;;;;High;
4bf58dd8d48988d120941735;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d11b941735;YES;Eating,Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d11c941735;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d1d4941735;YES;Drinking;YES;;;;;;;;;;High;
4bf58dd8d48988d11d941735;YES;Drinking;YES;;;;;;;;;;;
56aa371be4b08b9a8d57354d;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d122941735;YES;Drinking;YES;;;;;;;;;;High;
4bf58dd8d48988d123941735;YES;Drinking;YES;;;;;;;;;;High;
50327c8591d4c4b30a586d5d;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d121941735;YES;Drinking;YES;;;;;;;;;;;
53e510b7498ebcb1801b55d4;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d11f941735;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d11a941735;YES;Drinking;YES;;;;;;;;;;;
4bf58dd8d48988d1d6941735;YES;Drinking,Entertainment;YES;;;;;;;;;;;
4f4528bc4b90abdf24c9de85;YES;Sports,Entertainment;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a2b;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4bf58dd8d48988d1e8941735;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4bf58dd8d48988d1e1941735;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
52e81612bcbc57f1066b7a2f;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
56aa371be4b08b9a8d57351a;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4bf58dd8d48988d1e6941735;YES;Sports,Entertainment;YES;Sports;;;;;;;;;High;
58daa1558bbb0b01f18ec1b0;YES;Sports,Entertainment;YES;Sports;;;;;;;;;High;
4bf58dd8d48988d175941735;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
52f2ab2ebcbc57f1066b8b47;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
503289d391d4c4b30a586d6a;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
52f2ab2ebcbc57f1066b8b49;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4bf58dd8d48988d105941735;YES;Sports,Entertainment;YES;Swimming;;;;;;;;;;
52f2ab2ebcbc57f1066b8b48;YES;Sports,Entertainment;YES;;;;;;;;;;;
4bf58dd8d48988d176941735;YES;Sports,Entertainment;YES;;;;;;;;;;;
4bf58dd8d48988d101941735;YES;Sports,Entertainment;YES;Martial arts;;;;;;;;;;
58daa1558bbb0b01f18ec203;YES;Sports,Entertainment;YES;;;;;;;;;;;
5744ccdfe4b0c0459246b4b2;YES;Sports,Entertainment;YES;;;;;;;;;;;
4bf58dd8d48988d106941735;YES;Sports,Entertainment;YES;;;;;;;;;;;
590a0744340a5803fd8508c3;YES;Sports,Entertainment;YES;;;;;;;;;;;
4bf58dd8d48988d102941735;YES;Sports,Entertainment;YES;Yoga;;;;;;;;;;
4f452cd44b9081a197eba860;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
56aa371be4b08b9a8d57352c;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
5032829591d4c4b30a586d5e;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
52e81612bcbc57f1066b7a2c;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4bf58dd8d48988d167941735;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4bf58dd8d48988d168941735;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4cce455aebf7b749d5e191f5;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
52e81612bcbc57f1066b7a2e;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
52e81612bcbc57f1066b7a2d;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4e39a956bd410d7aed40cbc3;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
4eb1bf013b7b6f98df247e07;YES;Sports,Entertainment;YES;Sports;;;;;;;;;;
52e81612bcbc57f1066b7a28;YES;Sports,Entertainment;YES;;;;;;;;;;;
56aa371be4b08b9a8d573544;YES;Sports,Entertainment;YES;;;;;;;;;;;
4bf58dd8d48988d1e2941735;YES;Sports,Entertainment;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a30;YES;Entertainment,Tourism;YES;;;;;;;;;;;
4bf58dd8d48988d1e3941735;YES;Sports,Tourism;YES;;;;;;;;;;;
56aa371be4b08b9a8d57355e;YES;Sports,Entertainment;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a22;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d1df941735;YES;;;;;;;;;;;;;
4bf58dd8d48988d1e4941735;YES;Tourism;YES;;;;;;;;;;Low;
56aa371be4b08b9a8d57353b;;;;;;;;;;;;;;
56aa371be4b08b9a8d573562;YES;Tourism;;;;;;;;;;;;
50aaa49e4b90af0d42d5de11;YES;Tourism;;;;;;;;;;;;
56aa371be4b08b9a8d573511;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d15c941735;YES;Tourism;;;;;;;;;;;;
52e81612bcbc57f1066b7a12;YES;Sports,Entertainment,Tourism;YES;Dive;;;;;;;;;;
4bf58dd8d48988d1e5941735;YES;;YES;;;;;;;;;;;
4bf58dd8d48988d15b941735;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d15f941735;YES;;;;;;;;;;;;;
52e81612bcbc57f1066b7a0f;YES;Sports,Entertainment;;Fishing;;;;;;;;;;
52e81612bcbc57f1066b7a23;YES;Sports,Tourism;;;;;;;;;;;;
56aa371be4b08b9a8d573547;YES;;;;;;;;;;;;;
4bf58dd8d48988d15a941735;YES;Tourism;;;;;;;;;;;;
52e81612bcbc57f1066b7a11;YES;Entertainment,Sports;;;;;;;;;;;;
4bf58dd8d48988d1e0941735;YES;Tourism,Sports;;;;;;;Boat;;;;;
4bf58dd8d48988d160941735;YES;Tourism;;;;;;;;;;;;
5744ccdfe4b0c0459246b4b5;YES;Entertainment;YES;;;;;;;;;;;Children
50aaa4314b90af0d42d5de10;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d161941735;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d15d941735;YES;Tourism;;;;;;;;;;;;
55a5a1ebe4b013909087cb77;YES;Tourism,Sports;;;;;;;;;;;;
4eb1d4d54b900d56c88a45fc;YES;Tourism,Sports;;;;;;;;;;;;
52e81612bcbc57f1066b7a21;YES;Tourism,Sports;;;;;;;;;;;;
52e81612bcbc57f1066b7a13;YES;Tourism,Sports;;;;;;;;;;;;
4bf58dd8d48988d162941735;YES;Tourism,Sports;;;;;;;;;;;;
52e81612bcbc57f1066b7a14;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d163941735;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d1fa931735;YES;Tourism,Housing;;;;;;;;;;;High;
52e81612bcbc57f1066b7a25;YES;Tourism;YES;;;;;;;;;;;
4bf58dd8d48988d1e7941735;YES;;;;;;;;;;;;;Children
4bf58dd8d48988d164941735;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d15e941735;YES;Entertainment,Sports;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a29;YES;Entertainment,Sports;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a26;YES;Entertainment;YES;;;;;;;;;;;Children
56aa371be4b08b9a8d573541;YES;;;;;;;;;;;;;
4eb1d4dd4b900d56c88a45fd;YES;Tourism;;;;;;;;;;;;
50328a4b91d4c4b30a586d6b;YES;Entertainment,Sports;YES;Rock climbing;;;;;;;;;;
4bf58dd8d48988d165941735;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d166941735;YES;Tourism;;;;;;;;;;;;
4bf58dd8d48988d1e9941735;YES;Tourism,Entertainment,Sports;YES;Ski;;;;;;;;;High;
4bf58dd8d48988d1ea941735;YES;Drinking,Eating,Coffee;YES;;;;;;;;;;High;
4eb1c0ed3b7b52c0e1adc2ea;YES;Entertainment,Sports;YES;Ski;;;;;;;;;High;
4bf58dd8d48988d1ec941735;YES;Tourism;YES;;;;;;;;;;High;
4bf58dd8d48988d1eb941735;YES;Tourism;YES;;;;;;;;;;High;
4eb1c0f63b7b52c0e1adc2eb;YES;Entertainment,Sports;YES;Ski;;;;;;;;;High;
58daa1558bbb0b01f18ec1b9;YES;Entertainment,Sports;YES;Skydiving;;;;;;;;;High;
4eb1baf03b7b2c5b1d4306ca;YES;Entertainment,Sports;YES;Horse riding;;;;;;;;;High;
530e33ccbcbc57f1066bbfe4;YES;Entertainment,Sports;YES;Horse riding;;;;;;;;;High;
50aa9e094b90af0d42d5de0d;;;;;;;;;;;;;;
5345731ebcbc57f1066c39b2;;;;;;;;;;;;;;
530e33ccbcbc57f1066bbff7;;;;;;;;;;;;;;
4f2a25ac4b909258e854f55f;;;;;;;;;;;;;;
530e33ccbcbc57f1066bbff8;;;;;;;;;;;;;;
530e33ccbcbc57f1066bbff3;;;;;;;;;;;;;;
530e33ccbcbc57f1066bbff9;;;;;;;;;;;;;;
52e81612bcbc57f1066b7a10;;;;;;;;;;;;;;Children
4bf58dd8d48988d159941735;YES;Entertainment,Sports;YES;;;;;;;;;;;
52e81612bcbc57f1066b7a24;YES;;;;;;;;;;;;;
4bf58dd8d48988d1de941735;YES;Tourism;;;;;;;;;;;;
